,date,is_public_channel,civil_holyday,hour,male_duration,female_duration,music_duration
0,2010-01-01,0.29677315952559036,0.0305321081312106,16.502083555935464,1951.9620440217996,736.7182476760391,772.4245170424189
1,2011-01-01,0.2950551504954197,0.03023929706487194,16.499182090110303,1929.801289493359,775.3238409048355,756.6773696017949
2,2012-01-01,0.30335105487262143,0.029613413842045754,16.48045418460872,1936.0206639563066,802.1112324087677,729.324904135299
3,2013-01-01,0.26130118017979637,0.029547100677431725,16.503706701887435,1926.267703975114,823.9693890332788,720.9431984150682
4,2014-01-01,0.26292106212722605,0.02950353405641755,16.498991785706703,1972.1098138518123,841.5828713943016,655.6787782565276
5,2015-01-01,0.26089353491232165,0.030978986874748204,16.478234134136258,1993.8329577405063,829.6895807976932,646.5526502830705
6,2016-01-01,0.26191027557314583,0.029809898738973915,16.49407380897244,2007.0788745499942,828.9140468621769,645.8760320835321
7,2017-01-01,0.26127304171763616,0.030876956173282153,16.481629898342263,1952.9752984350475,819.6641844181099,709.173633104153
8,2018-01-01,0.27101268083586355,0.030844793713163066,16.51182353991784,1919.4331334166798,851.2629605286548,712.8222457581666
9,2019-01-01,0.23541570150743024,0.016963044795267453,16.495064324150956,1949.4767962652845,838.5403912903996,696.5083853034392
