,date,is_public_channel,civil_holyday,hour,male_duration,female_duration,music_duration
0,2010-01-01,0.0,0.025,15.9625,1919.3757499999997,842.5835,738.2470000000001
1,2010-02-01,0.0,0.0,15.863636363636363,1754.0136363636364,950.9733333333335,789.2293939393936
2,2010-03-01,0.0,0.0,15.95945945945946,1806.275675675676,890.9437837837835,806.8694594594593
3,2010-04-01,0.0,0.012658227848101266,15.949367088607595,1825.2987341772146,823.3227848101266,816.5364556962023
4,2010-05-01,0.0,0.125,16.09722222222222,1850.2763888888887,857.3733333333334,782.2424999999997
5,2010-06-01,0.0,0.0,16.7027027027027,1775.8708108108108,892.7316216216215,821.5202702702702
6,2010-07-01,0.0,0.014705882352941176,15.970588235294118,1750.554411764706,915.505588235294,813.418823529412
7,2010-08-01,0.0,0.036585365853658534,16.414634146341463,1599.365365853659,1080.9748780487805,808.4019512195121
8,2010-09-01,0.0,0.0,16.84,1781.7781333333332,895.3885333333329,810.2778666666673
9,2010-10-01,0.0,0.0,16.132530120481928,1708.8313253012045,945.7583132530119,840.0906024096388
10,2010-11-01,0.0,0.0684931506849315,16.19178082191781,1727.6695890410958,930.2167123287672,835.1273972602739
11,2010-12-01,0.0,0.07792207792207792,16.753246753246753,1641.8477922077923,961.9415584415581,879.6948051948054
12,2011-01-01,0.0,0.04225352112676056,16.985915492957748,1769.8912676056339,1007.450985915493,731.8338028169015
13,2011-02-01,0.0,0.0,16.150943396226417,1772.6520754716983,995.2562264150943,746.6079245283017
14,2011-03-01,0.0,0.0,15.923076923076923,1908.8043589743588,875.7841025641025,728.9666666666669
15,2011-04-01,0.0,0.021739130434782608,15.66304347826087,1747.602608695652,987.105434782609,769.4289130434785
16,2011-05-01,0.0,0.013157894736842105,17.092105263157894,2024.4792105263152,779.6918421052632,702.6234210526321
17,2011-06-01,0.0,0.060240963855421686,17.012048192771083,2037.126024096386,744.9939759036142,725.0445783132533
18,2011-07-01,0.0,0.05747126436781609,16.597701149425287,1912.92643678161,807.5832183908045,789.0193103448279
19,2011-08-01,0.0,0.02702702702702703,16.445945945945947,2068.425675675676,655.210810810811,773.6778378378378
20,2011-09-01,0.0,0.0,16.81578947368421,1869.8747368421057,902.2707894736841,736.1097368421053
21,2011-10-01,0.0,0.0,16.2,1988.0782499999998,790.9057500000001,739.2342500000004
22,2011-11-01,0.0,0.07692307692307693,16.107692307692307,1883.886769230769,865.7498461538464,751.0027692307696
23,2011-12-01,0.0,0.06097560975609756,16.304878048780488,1926.7382926829268,788.9453658536585,788.1612195121952
24,2012-01-01,0.0,0.0547945205479452,16.041095890410958,1855.6293150684935,924.0739726027397,714.5180821917811
25,2012-02-01,0.0,0.0,16.728395061728396,2051.995308641976,707.5145679012346,762.5723456790122
26,2012-03-01,0.0,0.0,16.792207792207794,1892.130649350649,885.251168831169,737.5251948051947
27,2012-04-01,0.0,0.04054054054054054,17.094594594594593,1767.0283783783782,992.5362162162157,752.3859459459464
28,2012-05-01,0.0,0.17647058823529413,16.28235294117647,2030.0637647058816,794.149411764706,686.0602352941179
29,2012-06-01,0.0,0.0,15.96875,1951.7056249999996,877.1846874999999,679.36
30,2012-07-01,0.0,0.04819277108433735,16.204819277108435,1992.565301204819,787.9233734939755,739.1298795180721
31,2012-08-01,0.0,0.01282051282051282,16.71794871794872,1995.3858974358982,787.3112820512819,734.7474358974357
32,2012-09-01,0.0,0.0,16.91891891891892,1941.5059459459467,837.7170270270274,731.4394594594593
33,2012-10-01,0.0,0.0,16.4625,1900.8479999999988,841.5017500000004,710.3632499999998
34,2012-11-01,0.0,0.04838709677419355,15.790322580645162,1867.5958064516124,870.9674193548386,775.1445161290321
35,2012-12-01,0.0,0.03529411764705882,16.105882352941176,1777.9094117647057,894.6002352941177,836.6199999999998
36,2013-01-01,0.0,0.024691358024691357,16.938271604938272,1867.2399999999998,926.6935802469135,725.0560493827162
37,2013-02-01,0.0,0.0,16.457142857142856,1776.9319999999996,1012.6408571428569,722.2154285714283
38,2013-03-01,0.0,0.0,15.989010989010989,1772.9650549450557,1016.0329670329672,724.5892307692308
39,2013-04-01,0.0,0.06944444444444445,16.944444444444443,1722.807777777778,1093.9569444444446,690.9672222222223
40,2013-05-01,0.0,0.15,16.05,1700.8057500000002,1054.86825,755.2527500000002
41,2013-06-01,0.0,0.0,16.144736842105264,1799.7449999999997,1019.6802631578948,696.9299999999997
42,2013-07-01,0.0,0.022727272727272728,16.53409090909091,1708.1281818181822,1092.0054545454548,716.4647727272728
43,2013-08-01,0.0,0.04285714285714286,16.585714285714285,1679.8034285714295,1166.9891428571425,675.456
44,2013-09-01,0.0,0.0,16.396825396825395,1838.4206349206352,1027.9253968253968,645.4742857142858
45,2013-10-01,0.0,0.0,16.03157894736842,1896.4728421052632,883.929684210526,731.989052631579
46,2013-11-01,0.0,0.07407407407407407,15.716049382716049,1764.0597530864197,1013.9955555555557,745.8807407407403
47,2013-12-01,0.0,0.04081632653061224,16.551020408163264,1720.1310204081633,1061.7383673469387,728.4369387755106
48,2014-01-01,0.0,0.041666666666666664,17.09722222222222,1703.7763888888894,1144.0338888888882,664.136666666667
49,2014-02-01,0.0,0.0,17.772151898734176,1755.9675949367088,1101.5250632911388,659.347088607595
50,2014-03-01,0.0,0.0,15.81578947368421,1709.1863157894743,1127.0807894736845,681.8599999999997
51,2014-04-01,0.0,0.02702702702702703,16.45945945945946,1755.393243243244,1132.1745945945943,626.7132432432434
52,2014-05-01,0.0,0.045454545454545456,16.863636363636363,1740.403636363635,1194.1787878787882,591.2981818181819
