,date,is_public_channel,civil_holyday,hour,male_duration,female_duration,music_duration
0,2012-12-01,0.0,0.047619047619047616,16.654761904761905,2228.8538095238086,555.6233333333332,699.4009523809524
1,2013-01-01,0.0,0.034013605442176874,16.102040816326532,2321.168571428572,772.0081632653064,421.1014965986394
2,2013-02-01,0.0,0.0,15.851239669421487,2474.089256198347,627.2578512396695,408.0922314049587
3,2013-03-01,0.0,0.0,16.58503401360544,2315.6934693877547,776.5039455782312,407.4821768707485
4,2013-04-01,0.0,0.023622047244094488,16.5748031496063,2395.6568503937006,651.5281889763781,454.04897637795284
5,2013-05-01,0.0,0.12658227848101267,16.39873417721519,2428.898734177215,626.7799999999997,448.3044303797468
6,2013-06-01,0.0,0.0,16.227272727272727,2327.383939393939,695.2042424242424,489.77893939393914
7,2013-07-01,0.0,0.012738853503184714,16.222929936305732,2316.289426751594,793.039617834395,399.1913375796178
8,2013-08-01,0.0,0.01875,16.59375,2670.330499999998,541.9416249999997,304.7753750000003
9,2013-09-01,0.0,0.0,16.040650406504064,2372.2796747967486,782.031869918699,362.2980487804878
10,2013-10-01,0.0,0.0,16.62162162162162,2392.061081081082,707.0613513513516,415.0490540540539
11,2013-11-01,0.0,0.08108108108108109,16.62162162162162,2256.835000000001,796.0275675675675,452.52513513513503
12,2013-12-01,0.0,0.04,16.464,2231.031520000001,743.8881599999996,528.36736
13,2014-01-01,0.0,0.03571428571428571,16.35,2306.8558571428575,794.5807142857143,414.83342857142867
14,2014-02-01,0.0,0.0,16.356060606060606,2149.041212121212,987.2075757575756,373.9718181818179
15,2014-03-01,0.0,0.0,16.594202898550726,2267.69420289855,853.5818840579717,382.9246376811594
16,2014-04-01,0.0,0.043795620437956206,17.014598540145986,2221.6900729927015,857.6183941605836,434.7778102189783
17,2014-05-01,0.0,0.09022556390977443,16.646616541353385,2424.338947368421,633.58992481203,445.62511278195507
18,2014-06-01,0.0,0.03816793893129771,16.282442748091604,2559.284274809161,561.0567938931297,387.12229007633556
19,2014-07-01,0.0,0.02027027027027027,16.87162162162162,2670.137567567568,518.0400000000004,324.9845945945949
20,2014-08-01,0.0,0.0364963503649635,16.21167883211679,2530.6684671532835,572.4461313868613,383.6271532846714
21,2014-09-01,0.0,0.0,16.644444444444446,2440.167851851852,695.3373333333335,369.8192592592592
22,2014-10-01,0.0,0.0,16.368,2454.1168000000007,614.4558400000002,424.1945599999998
23,2014-11-01,0.0,0.09774436090225563,16.105263157894736,2391.916992481203,649.0327819548876,451.84375939849633
24,2014-12-01,0.0,0.04,16.216,2161.2766399999996,620.0176000000001,692.3182400000001
25,2015-01-01,0.0,0.029850746268656716,16.492537313432837,2397.6020895522392,628.9661194029853,468.99970149253704
26,2015-02-01,0.0,0.0,16.455223880597014,2519.297611940298,591.7988059701493,389.29358208955244
27,2015-03-01,0.0,0.0,16.36111111111111,2631.4061111111105,461.1458333333334,407.68402777777777
28,2015-04-01,0.0,0.029197080291970802,16.437956204379564,2494.2329927007313,508.7275912408759,486.96087591240877
29,2015-05-01,0.0,0.1,17.015384615384615,2468.7438461538454,546.7629230769235,459.9349230769231
30,2015-06-01,0.0,0.0,16.52671755725191,2618.280763358779,468.5163358778627,400.76900763358776
31,2015-07-01,0.0,0.027586206896551724,16.20689655172414,2879.1780689655156,314.5703448275862,316.0252413793104
32,2015-08-01,0.0,0.013333333333333334,16.366666666666667,2724.739066666667,492.2393333333332,282.8786666666668
33,2015-09-01,0.0,0.0,16.3206106870229,2748.6859541984727,414.10076335877875,343.5152671755725
34,2015-10-01,0.0,0.0,16.727941176470587,2806.9936764705885,297.0199999999998,394.55617647058864
35,2015-11-01,0.0,0.112,16.544,2750.79504,364.55328,385.74207999999993
36,2015-12-01,0.0,0.0234375,16.6796875,2665.8084375000008,370.6487500000001,463.054375
37,2016-01-01,0.0,0.0410958904109589,16.301369863013697,2870.2373972602736,337.9026027397261,302.5746575342465
38,2016-02-01,0.0,0.0,16.544776119402986,2774.227611940298,411.249104477612,318.29313432835824
39,2016-03-01,0.0,0.030534351145038167,16.633587786259543,2854.4290076335888,279.97435114503827,380.8848854961831
40,2016-04-01,0.0,0.0,16.223880597014926,2809.251940298506,351.4823880597013,344.6334328358209
41,2016-05-01,0.0,0.08695652173913043,15.753623188405797,2820.7966666666657,359.28086956521764,326.64463768115917
42,2016-06-01,0.0,0.0,17.014705882352942,2936.096617647059,266.79485294117643,295.21485294117656
43,2016-07-01,0.0,0.014814814814814815,16.68888888888889,2943.8357037037035,299.20992592592614,273.95688888888884
44,2016-08-01,0.0,0.029411764705882353,16.227941176470587,2891.233823529413,373.5689705882355,243.0617647058823
45,2016-09-01,0.0,0.0,15.717557251908397,2953.541832061069,261.2668702290076,281.99984732824424
46,2016-10-01,0.0,0.0,16.868965517241378,2863.7188965517234,272.20455172413773,353.4438620689656
47,2016-11-01,0.0,0.0684931506849315,16.561643835616437,2849.723835616439,337.4845205479453,316.16369863013693
48,2016-12-01,0.0,0.014492753623188406,16.63768115942029,2829.0697101449296,223.83347826086955,418.87420289855066
49,2017-01-01,0.0,0.03968253968253968,16.58730158730159,2829.126666666665,264.6134920634919,397.74999999999966
50,2017-02-01,0.0,0.0,15.916666666666666,2708.401666666666,415.77816666666683,388.58499999999987
51,2017-03-01,0.0,0.0,16.445205479452056,2789.0557534246577,370.59821917808216,354.2541095890408
52,2017-04-01,0.0,0.025210084033613446,16.369747899159663,2821.55630252101,310.9183193277311,366.3721008403361
