,date,is_public_channel,civil_holyday,hour,male_duration,female_duration,music_duration
0,2010-01-01,0.0,0.0273972602739726,16.753424657534246,2116.440821917808,551.9093150684929,786.5761643835615
1,2010-02-01,0.0,0.0,17.08450704225352,2178.7636619718314,527.8461971830986,747.1774647887324
2,2010-03-01,0.0,0.0,16.73913043478261,2222.306376811594,495.92202898550715,714.2379710144929
3,2010-04-01,0.0,0.04285714285714286,16.585714285714285,2150.761714285713,515.6734285714289,745.5528571428571
4,2010-05-01,0.0,0.09375,16.447916666666668,2303.863541666667,410.3956249999997,743.5160416666664
5,2010-06-01,0.0,0.0,16.481012658227847,2211.4589873417717,501.60075949367103,740.2118987341776
6,2010-07-01,0.0,0.0,16.7027027027027,2076.2408108108116,629.4845945945947,756.0000000000003
7,2010-08-01,0.0,0.0379746835443038,16.696202531645568,2288.788101265823,498.70303797468375,673.992911392405
8,2010-09-01,0.0,0.0,16.085365853658537,2212.688292682927,489.8285365853657,778.0356097560981
9,2010-10-01,0.0,0.0,16.632911392405063,2197.854683544303,549.6473417721517,709.3070886075955
10,2010-11-01,0.0,0.05,17.1625,2452.9705,300.91374999999994,728.2340000000004
11,2010-12-01,0.0,0.039473684210526314,16.013157894736842,2316.8947368421054,388.42710526315767,749.3281578947369
12,2011-01-01,0.0,0.024096385542168676,16.14457831325301,2203.7344578313255,579.8322891566265,648.3315662650606
13,2011-02-01,0.0,0.0,16.350649350649352,2143.6574025974023,636.3080519480519,660.115844155844
14,2011-03-01,0.0,0.0,16.736842105263158,2197.1244736842104,533.4544736842104,736.8442105263156
15,2011-04-01,0.0,0.07894736842105263,16.407894736842106,2180.9152631578945,588.7936842105264,709.6060526315795
16,2011-05-01,0.0,0.06172839506172839,17.209876543209877,2124.3765432098767,672.2893827160495,667.5424691358028
17,2011-06-01,0.0,0.10843373493975904,16.795180722891565,2160.4978313253014,620.78265060241,641.4985542168677
18,2011-07-01,0.0,0.05263157894736842,16.38157894736842,2191.6065789473682,534.0031578947368,744.8286842105264
19,2011-08-01,0.0,0.023255813953488372,16.27906976744186,2100.7676744186047,650.833023255814,690.5874418604649
20,2011-09-01,0.0,0.0,17.109756097560975,2175.2282926829266,614.67,634.6665853658537
21,2011-10-01,0.0,0.0,16.142857142857142,2286.9869047619045,519.2654761904762,663.8526190476192
22,2011-11-01,0.0,0.06493506493506493,15.64935064935065,2405.336883116884,436.5774025974028,615.2542857142857
23,2011-12-01,0.0,0.024390243902439025,16.23170731707317,2155.5404878048776,501.40951219512186,812.1692682926837
24,2012-01-01,0.0,0.028985507246376812,16.115942028985508,2197.1428985507255,614.0849275362316,657.0713043478264
25,2012-02-01,0.0,0.0,16.329113924050635,2196.274177215189,527.4992405063289,725.3005063291141
26,2012-03-01,0.0,0.0,16.615384615384617,2107.005897435898,652.6782051282053,693.8199999999998
27,2012-04-01,0.0,0.06578947368421052,16.289473684210527,2110.738421052632,581.9421052631576,767.0481578947367
28,2012-05-01,0.0,0.14772727272727273,16.670454545454547,2256.5950000000003,585.9579545454543,571.1763636363634
29,2012-06-01,0.0,0.0,16.32857142857143,2342.0557142857147,408.4791428571433,693.2465714285715
30,2012-07-01,0.0,0.037037037037037035,16.641975308641975,2409.98,426.67802469135825,601.1491358024695
31,2012-08-01,0.0,0.046511627906976744,16.36046511627907,2285.4988372093026,441.5572093023255,737.5188372093023
32,2012-09-01,0.0,0.0,17.0,2402.7194666666674,501.48533333333336,554.1613333333332
33,2012-10-01,0.0,0.0,16.61111111111111,2143.5494444444444,692.6866666666664,594.7933333333333
34,2012-11-01,0.0,0.08333333333333333,15.972222222222221,2113.7163888888886,560.3672222222224,788.3363888888892
35,2012-12-01,0.0,0.047058823529411764,16.694117647058825,2428.5847058823524,510.83529411764715,523.3002352941173
36,2013-01-01,0.0,0.045454545454545456,16.727272727272727,2456.5934090909072,478.67295454545456,513.4322727272728
37,2013-02-01,0.0,0.0,16.984375,2315.4731250000004,555.2415625000003,567.5290625
38,2013-03-01,0.0,0.0,16.512820512820515,2354.200512820513,526.8192307692308,565.6297435897441
39,2013-04-01,0.0,0.05555555555555555,16.044444444444444,2341.702,463.58777777777794,635.1217777777779
40,2013-05-01,0.0,0.10344827586206896,16.402298850574713,2462.1425287356324,504.3108045977012,470.19724137931064
41,2013-06-01,0.0,0.0,16.90277777777778,2240.2247222222213,545.2277777777776,656.8169444444446
42,2013-07-01,0.0,0.04225352112676056,16.52112676056338,2299.686760563381,434.5174647887323,748.1481690140844
43,2013-08-01,0.0,0.022727272727272728,16.5,2171.2793181818174,567.296590909091,720.7499999999999
44,2013-09-01,0.0,0.0,15.723684210526315,2289.765263157895,556.3378947368419,547.8868421052632
45,2013-10-01,0.0,0.0,16.023529411764706,2286.4385882352954,599.8127058823527,552.2272941176468
46,2013-11-01,0.0,0.05063291139240506,16.39240506329114,2574.4291139240504,390.67367088607597,479.55772151898714
47,2013-12-01,0.0,0.02702702702702703,16.635135135135137,2696.4013513513505,291.48702702702707,437.28837837837824
48,2014-01-01,0.0,0.013333333333333334,16.64,2449.9965333333334,558.6898666666667,420.3487999999999
49,2014-02-01,0.0,0.0,16.4,2085.608235294117,884.9691764705884,473.6727058823528
50,2014-03-01,0.0,0.0,16.404255319148938,2533.6791489361694,406.9165957446807,508.69744680851056
51,2014-04-01,0.0,0.012048192771084338,16.325301204819276,2550.346506024097,448.37831325301204,468.59228915662663
52,2014-05-01,0.0,0.0875,17.25,2219.5199999999995,672.7557500000004,536.9895
